"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OTU_229",1.55669509725669,-1.12567723015337,0.617717038349626,-1.8223185702646,0.0684066620778845,NA
"OTU_749",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_496",3.72893225420632,0.213557296939723,0.744092413746666,0.287003728292855,0.774109465513119,0.980587264520361
"OTU_558",4.05660203568749,0.986348253568505,0.818493826850178,1.20507720548643,0.228173498565651,0.47226607842658
"OTU_520",1.76573032110628,1.59893079484849,0.655881045207249,2.43783656584137,0.0147754525249852,0.073739174283571
"OTU_618",1.74092996240074,-0.223290955339254,0.683726765936059,-0.326579222086701,0.743986160945413,0.980587264520361
"OTU_107",1.77737866727446,0.497994005920095,0.684790410887398,0.727221056256849,0.467090549293437,0.779457354133423
"OTU_752",41.9049095864066,-4.57790846994173,0.954557583368745,-4.7958431735315,1.61991982051114e-06,4.50642508363533e-05
"OTU_704",6.11455055380801,2.43054490816102,0.778264020028262,3.12303388774514,0.00178997137138446,0.0135970564166167
"OTU_347",10.974430627506,1.09090910568989,0.844373506888245,1.29197457853717,0.196365948421424,0.424532050433362
"OTU_938",2.15695479253027,-0.888912236212911,0.673389404936415,-1.32005676016962,0.186816067947254,0.408851558540301
"OTU_642",1.40787756696256,0.046557089687102,0.678455510088354,0.0686221704958059,0.945290370959722,NA
"OTU_826",1.98495148848087,-0.724921670648321,0.704776744330027,-1.02858341521675,0.303675474615909,0.575045047676934
"OTU_423",16.5321774903127,1.17699451164587,0.952310912745603,1.23593512989627,0.216482677546248,0.449812256068857
"OTU_373",1.23704183757604,-0.0960221526527123,0.646008188647166,-0.148639219038069,0.88183832443241,NA
"OTU_1182",2.12102708606764,1.04376031270969,0.721854925938661,1.44594194096888,0.148193486953231,0.341100526004419
"OTU_413",4.97267504356261,-0.995365761004322,0.803594482534846,-1.23864185560926,0.215478160291397,0.449812256068857
"OTU_557",2.04997694828135,0.0423806773790571,0.752113508341972,0.056348778354593,0.955063961026307,0.980587264520361
"OTU_1516",1.85473292886034,0.0433633175879531,0.741869506346585,0.0584514085253353,0.953389066654469,0.980587264520361
"OTU_161",7.65615137805784,-3.46188621218102,0.826288937201997,-4.18967997309,2.79348148798161e-05,0.000497239704860726
"OTU_279",1.23464761839207,0.0474434591461076,0.65996126672348,0.0718882478992304,0.942690842669057,NA
"OTU_190",9.0486603617058,-2.39659128164063,0.895216111607888,-2.67710919247883,0.00742604290969655,0.0421862437635953
"OTU_1532",4.32478640787663,-1.2334623865627,0.788280550227508,-1.56475050184443,0.117641421955959,0.28685168641316
"OTU_166",11.2372144438518,-0.870438041732191,0.923770288281726,-0.942266765638526,0.34605607889622,0.637220503898557
"OTU_791",3.18993374256785,-2.09979671591843,0.704965526182986,-2.97858070775137,0.00289586753285123,0.019329915781782
"OTU_270",1.70854253028896,-1.03928271298363,0.656488603557521,-1.58309330482165,0.113400199399003,0.280350492958647
"OTU_1330",1.26454617344454,0.0473258193584687,0.662055012460774,0.071483212826325,0.943013184600722,NA
"OTU_466",2.47705221642621,-2.04026983321481,0.677414679078025,-3.01184768536705,0.00259662851284244,0.0180077873488034
"OTU_429",9.64916167573473,-2.6535783437946,0.863767024666823,-3.07209961484482,0.00212558777333614,0.0151341849461533
"OTU_893",2.37402688993906,-1.24928993810793,0.707704530970555,-1.76527050970641,0.0775183133232867,0.210125783323021
"OTU_1230",1.31987524719171,0.0470466148214608,0.665062315971362,0.0707401602701643,0.943604557608871,NA
"OTU_525",3.26261174966966,0.0392271943007376,0.80417182858005,0.0487796176222714,0.961094925615785,0.980587264520361
"OTU_586",2.73752736815551,-1.61404415764532,0.697653948454934,-2.31353117289722,0.0206934528994442,0.0857160405189431
"OTU_432",25.0587663803226,-1.78444780885211,0.876644986629768,-2.03554213628981,0.0417963532887064,0.139495329101058
"OTU_149",101.88808242323,-5.37844180044304,0.861456424156749,-6.24342874418496,4.2808137396277e-10,3.80992422826866e-08
"OTU_640",1.29423732252156,0.047114305708321,0.661435728538839,0.0712303609791386,0.943214418212767,NA
"OTU_389",3.58247875829002,-0.533778277540432,0.793084895068296,-0.673040529279612,0.500921506895362,0.813202567205394
"OTU_217",4.97009817337912,-2.50205438959441,0.87203494863827,-2.86921343405044,0.00411494021261159,0.0258515067474658
"OTU_514",9.46192124905706,-0.218517918948455,0.944492319346734,-0.231360186284621,0.817034992847173,0.980587264520361
"OTU_446",1.12390357173343,-0.0956692821457526,0.669646911284326,-0.142865263071649,0.886396593153017,NA
"OTU_591",1.46937511140275,-1.06048548141304,0.597084586612939,-1.77610594074923,0.0757154572507778,NA
"OTU_457",1.23874450240524,0.047477156358356,0.660289341544724,0.0719035631368588,0.942678654418813,NA
"OTU_454",1.21049803906805,0.178389940566725,0.647163213830299,0.275649073918936,0.782817613742278,NA
"OTU_486",1.6901775465647,0.382122950202212,0.613304120952284,0.623056224714234,0.533247574891964,0.852557499976973
"OTU_697",1.59329011375136,0.0454720927651414,0.710763049645258,0.0639764444533752,0.948988982978533,NA
"OTU_643",3.67883326715997,0.156860511000072,0.841640748765222,0.186374663097294,0.85215096023217,0.980587264520361
"OTU_728",1.32305975230123,0.0469700194519439,0.662203856903208,0.0709298488106047,0.943453587281022,NA
"OTU_99",9.22727267592565,-4.41000096761064,0.865827260563847,-5.09339584057303,3.51706310565051e-07,1.17381981151086e-05
"OTU_581",1.90602713824199,-0.0967155096692062,0.69376363795514,-0.139407003160722,0.889128538677126,0.980587264520361
"OTU_261",1.12407913806142,0.0481600668514947,0.656393188013567,0.0733707596772001,0.941511085261675,NA
"OTU_237",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_889",1.40446764232844,0.0464815582445789,0.677702967834306,0.0685869185332288,0.945318431843192,NA
"OTU_565",1.75487552932268,-1.35985624302766,0.642223669105551,-2.11741844538614,0.0342243501039035,0.121031807652215
"OTU_447",3.38682816689462,-0.327540581035477,0.823995142507127,-0.397503048426823,0.690996539016502,0.980587264520361
"OTU_1248",1.61762931245333,-1.36952260176565,0.625271331582966,-2.19028529310387,0.0285035527616435,0.108051209997972
"OTU_224",2.6716728004493,-1.08462300695898,0.749028628426483,-1.44803945509732,0.147606016482639,0.341100526004419
"OTU_462",8.27752944311384,-0.150983105717738,0.85406717893434,-0.176781299459519,0.859680178563401,0.980587264520361
"OTU_307",13.7939297507581,-1.78902027311636,0.963912863752056,-1.85599792304104,0.0634538540987918,0.180235947280611
"OTU_385",1.12407913806142,0.0481600668514947,0.656393188013567,0.0733707596772001,0.941511085261675,NA
"OTU_125",2.60494884267781,-0.0954501120410517,0.835945880662588,-0.114182166871133,0.909093388221067,0.980587264520361
"OTU_682",8.62154950223329,-1.50898547377572,0.895906084195234,-1.68431211752646,0.0921213647852478,0.239964920952792
"OTU_1149",2.0699958183872,0.583823669120816,0.734258005954725,0.795120603910467,0.42654335046043,0.727153017156263
"OTU_649",1.77505492020021,0.0444870223578241,0.703040299220265,0.0632780544830278,0.94954509072117,0.980587264520361
"OTU_404",4.50624975424395,-0.215697957028506,0.862097173441147,-0.250201443263671,0.802431569183017,0.980587264520361
"OTU_366",13.6025779298963,0.742763336452833,0.89023907855068,0.834341419455615,0.404088617799253,0.701928739171757
"OTU_85",7.47272193180726,-2.91036437151699,0.884035153574028,-3.29213647189346,0.000994293498969682,0.0091067920290147
"OTU_334",2.32583316330238,-1.46731224946862,0.619095183966853,-2.37009152626065,0.017783682304724,0.0798024063085936
"OTU_1040",2.13058960322555,-0.0951158146250451,0.740659164896188,-0.128420492357476,0.89781621487106,0.980587264520361
"OTU_363",1.43331343280803,0.404936429243203,0.647561081439324,0.625325457087626,0.531757475198236,NA
"OTU_560",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_1224",1.68608463947653,-0.223003137067045,0.687238066132874,-0.324491829042439,0.745565707375072,0.980587264520361
"OTU_531",1.92651394333293,0.845493281114384,0.646011587794592,1.30878965190206,0.190605613187944,0.413753648139684
"OTU_532",1.79518058225571,1.63835777087612,0.669461596401859,2.44727670665766,0.0143940284543222,0.0725133131566798
"OTU_499",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_494",2.0354743774991,0.043067570756551,0.75123429568439,0.0573290796279682,0.954283056246339,0.980587264520361
"OTU_623",1.21159533750396,-0.22807970337095,0.633647317923129,-0.359947398054985,0.718886470786666,NA
"OTU_748",2.13894297674018,0.0414286825385722,0.782112562994047,0.0529702302440672,0.957755627224986,0.980587264520361
"OTU_288",1.15311150126094,-0.0964238743767341,0.643551398990801,-0.149830883015627,0.880898043260923,NA
"OTU_572",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_397",4.63629259169551,-0.695745434772475,0.879566718593067,-0.791009277710475,0.428938577535998,0.727153017156263
"OTU_1064",4.65383004211654,-1.48340315973181,0.784044970233629,-1.89198734262626,0.0584926672599332,0.169809598075023
"OTU_124",8.8227771119456,0.240012419785778,0.839567011351098,0.285876429803419,0.774972766994657,0.980587264520361
"OTU_489",1.23874543123504,-0.0963244673248097,0.622835398003473,-0.154654773369629,0.877093486519645,NA
"OTU_1053",1.12407913806142,0.0481600668514947,0.656393188013567,0.0733707596772001,0.941511085261675,NA
"OTU_592",1.26457086759987,0.0472732387349298,0.660102407473076,0.0716150073075714,0.942908296638076,NA
"OTU_869",2.24366042685356,-1.21894574840176,0.695527310634256,-1.75254908005007,0.0796794382345179,0.214098897479915
"OTU_515",6.75614247931384,-2.05982248105889,0.865245174796535,-2.38062290441927,0.0172833944580919,0.0798024063085936
"OTU_660",1.7863178229172,-0.548880108826213,0.684229055637743,-0.802187665524702,0.422444410227478,0.723208896117253
"OTU_1093",1.72141276302621,0.919984999639922,0.655995513962934,1.40242574843569,0.160788148900452,0.362282158282032
"OTU_1297",1.48598234288129,0.0459998876658884,0.690952811799661,0.0665745719249289,0.946920389487053,NA
"OTU_465",8.06860936427656,-3.11193727048858,0.850836361970792,-3.65750385101125,0.00025468343424664,0.00340002384719264
"OTU_974",1.40730508511537,-0.656750108835686,0.613131006095079,-1.071141570573,0.284105778922049,NA
"OTU_817",1.41341951034525,-0.747083863148305,0.614603089154649,-1.21555500831581,0.22415448199836,NA
"OTU_966",1.59073197735201,1.31095734547571,0.627888305910747,2.08788304087648,0.0368083863443641,NA
"OTU_872",2.70496366672159,0.0394821956963375,0.797213773506666,0.0495252302562073,0.960500731029687,0.980587264520361
"OTU_1339",3.84677245168388,-1.18211516127207,0.791560572285924,-1.49339823465218,0.13533297479932,0.319769064348835
"OTU_707",1.49625096957698,-0.98648706095676,0.596815542601929,-1.65291784569816,0.0983475846660475,NA
"OTU_632",3.12361081384244,0.272086014062872,0.825915363496853,0.329435709866062,0.741826380186434,0.980587264520361
"OTU_295",1.23668750539864,0.0474795935108337,0.660165716121942,0.071920719830388,0.942665000707714,NA
"OTU_289",25.8864371561463,-4.0573437125896,0.892933044892827,-4.54383868510161,5.52389372044437e-06,0.000128250402031187
"OTU_596",1.12407913806142,0.208081738771966,0.672605836260373,0.309366537657303,0.757042721780006,NA
"OTU_714",3.38525699903498,1.47208422273343,0.772814061333344,1.90483622955,0.0568013628157511,0.167579711290669
"OTU_362",1.8465476652429,-0.1703943118586,0.61639401266795,-0.276437324757714,0.782212192150044,0.980587264520361
"OTU_1404",1.4862212053697,0.0459387272116573,0.68495799061913,0.0670679484593406,0.946527609847557,NA
"OTU_256",2.46126432086306,-2.05621146496483,0.659019354743912,-3.12010785444056,0.00180784832505578,0.0135970564166167
"OTU_1270",1.31954692207112,0.0469606152430394,0.666880125331599,0.0704183757458489,0.943860665823595,NA
"OTU_1079",2.00879206201472,-0.220516445453968,0.732458580501342,-0.301063365662305,0.763366175723082,0.980587264520361
"OTU_1104",1.89331902167582,0.912943752668849,0.671649011452277,1.35925719699167,0.174065102343163,0.387294852713538
"OTU_207",2.86318403596919,-0.330905271064638,0.787865273290428,-0.42000235609148,0.674483732512809,0.980587264520361
"OTU_522",6.91366974683751,-0.946410357647398,0.808769957831785,-1.17018485724248,0.241926585325373,0.493087009785302
"OTU_746",2.2656478775988,0.0416676852823348,0.754873576692825,0.0551982299670429,0.955980539069277,0.980587264520361
"OTU_438",8.38438556703273,-3.38919966445366,0.79080809881853,-4.28574222939439,1.82130074470604e-05,0.000335370550921732
"OTU_196",1.68960763075248,-0.0950885608768652,0.743099532119893,-0.127962078788556,0.898178983012533,0.980587264520361
"OTU_437",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_1140",1.34984288315898,0.0467983128318196,0.670242822798776,0.0698229227377637,0.944334601995365,NA
"OTU_459",1.71925831393121,0.044805363202278,0.73088406567701,0.0613029689746694,0.951117926351622,0.980587264520361
"OTU_222",1.79769967281105,0.0446455742484725,0.718588196023961,0.0621295680829466,0.950459650551001,0.980587264520361
"OTU_209",2.69086589148522,-0.0951936336222204,0.791965194428711,-0.120199264174594,0.904325300654131,0.980587264520361
"OTU_964",2.30613485693694,0.0402301067427488,0.801504956378503,0.0501932101886473,0.959968422220294,0.980587264520361
"OTU_391",3.75147421218207,-1.13391673078115,0.772803814372767,-1.46727631216659,0.142300904850363,0.333283698202167
"OTU_1337",1.89192341899524,0.0430144178955313,0.748893011269809,0.0574373338357062,0.95419682397653,0.980587264520361
"OTU_1088",5.75793388130566,-2.03081934241501,0.862674481722089,-2.35409692235367,0.018567768994083,0.081943707792069
"OTU_824",1.12407913806142,0.0481600668514947,0.656393188013567,0.0733707596772001,0.941511085261675,NA
"OTU_1274",1.34432623261978,0.0467846754919307,0.66759350381586,0.0700795846941541,0.94413031579983,NA
"OTU_374",1.23775050193083,-0.347185253243087,0.625270844908165,-0.55525578406599,0.57871971769899,NA
"OTU_94",17.0652581270403,-2.95364160383357,0.955236922707584,-3.09205133681557,0.00198778469133631,0.0145407811667615
"OTU_671",1.6844768035399,0.044955820564128,0.718537782247269,0.0625657017276476,0.950112341942423,0.980587264520361
"OTU_401",1.60402286069467,-0.553983363593973,0.640385886706647,-0.865077408940066,0.386996303197547,0.688853419691633
"OTU_1188",1.69169300063947,0.593744903549436,0.672299126678016,0.883155845350069,0.377152074493399,0.675836267716359
"OTU_639",1.47110052532853,-0.85813830849006,0.598093372270698,-1.43478986438536,0.151346987027375,NA
"OTU_60",7.53400772496831,2.96623939058064,0.822150246797274,3.60790427556979,0.000308680328300198,0.0040203730563977
"OTU_708",2.983159511849,-1.46505966775149,0.711899260778245,-2.05795924854577,0.0395940454448068,0.135533463253377
"OTU_629",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_301",22.5274072340872,3.82809518987715,0.973562890054027,3.93204715276762,8.42255394697174e-05,0.0012850410879094
"OTU_747",1.58028622182725,-0.591218556006645,0.583744840323748,-1.01280305223555,0.311154242523812,NA
"OTU_617",2.41362991708833,-0.0950903842766107,0.75889507938292,-0.125301094788929,0.900285185499453,0.980587264520361
"OTU_306",2.73409281356769,-1.64280533742593,0.775759312710233,-2.11767401371766,0.0342026851168867,0.121031807652215
"OTU_762",1.96724663514352,-0.895162846974396,0.620942079027804,-1.44162052662937,0.149409454515912,0.342423385027884
"OTU_6",10.5577679223693,-1.38021521812483,0.709527258409475,-1.94526031490153,0.051743655861043,0.159574747235352
"OTU_807",2.60926019059175,-1.47206490364605,0.742477733212963,-1.98263845203264,0.0474078290365829,0.150689170866281
"OTU_724",2.10269678038194,1.08574968158025,0.661242466975956,1.64198419763583,0.100593279021998,0.254582042643349
"OTU_1292",2.65321569839381,-0.218245890947639,0.778313925368159,-0.28040856502009,0.779164066600936,0.980587264520361
"OTU_327",30.0637313426863,-1.6595421791067,0.867540339793334,-1.91292796770931,0.0557572745958293,0.165413247967627
"OTU_1229",1.49078934253859,0.0461232435997978,0.681416703304719,0.0676872805966018,0.946034574702596,NA
"OTU_500",7.08642292033123,-0.796471643536804,0.80240279882973,-0.992608256973211,0.320900899337421,0.603384085373884
"OTU_999",2.14798279550294,-0.81398011936911,0.684261161777497,-1.18957521606903,0.234213391746265,0.479195215296957
"OTU_1057",1.40522819929734,0.0464753082656059,0.667636278624808,0.0696117178673025,0.944502710058505,NA
"OTU_1086",1.12407913806142,0.0481600668514947,0.656393188013567,0.0733707596772001,0.941511085261675,NA
"OTU_800",1.4915589868455,-1.05263134117651,0.610987640915851,-1.72283573461265,0.0849182346004852,NA
"OTU_406",1.23693113895461,-0.458361920400652,0.618191090279294,-0.741456691317837,0.458416581794456,NA
"OTU_973",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_593",3.9581167230349,-1.24772922700543,0.770863415697349,-1.61861258635123,0.105530645304287,0.263619341877326
"OTU_422",11.3012959046102,-2.62130902037478,0.882515210624812,-2.97027064102263,0.00297537493277437,0.019615434741994
"OTU_717",2.21824008016086,-0.275251218028893,0.668348604741508,-0.411837798532325,0.680458314484335,0.980587264520361
"OTU_920",2.26400558734349,-1.15061135008613,0.711096387712378,-1.61808071306294,0.105645204422748,0.263619341877326
"OTU_456",1.58098243243907,-0.657407181380742,0.598013452417485,-1.09931838276072,0.271629216832576,NA
"OTU_696",1.63059339307023,-1.11629634455989,0.628438524054773,-1.77630158214584,0.0756832225955206,0.207502382529866
"OTU_669",1.56577895047071,0.0456288717367181,0.705955726672735,0.0646341831544779,0.948465267380893,NA
"OTU_357",3.93842763288628,-1.45556453862171,0.737739858322295,-1.97300514836195,0.0484949757791869,0.152331276859328
"OTU_668",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_1341",1.50149985965523,0.0460528385283768,0.693582149118693,0.0663985348914967,0.94706053661789,NA
"OTU_958",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_932",1.9383453718623,0.0431383067199369,0.735633102823947,0.0586410624458547,0.953238003837711,0.980587264520361
"OTU_1039",1.72708949432997,0.0443358222845164,0.721013092425477,0.0614910086242281,0.950968174935538,0.980587264520361
"OTU_995",2.07057583832308,-0.885498088957893,0.624821417587791,-1.41720188206173,0.156423911697877,0.356967388233617
"OTU_811",1.37054114694396,0.046654291191313,0.673155827460554,0.0693068221177168,0.944745395533154,NA
"OTU_832",1.75104302688924,0.0444787077327638,0.734290662649934,0.0605737073820979,0.951698713531432,0.980587264520361
"OTU_956",1.46119297404589,-0.0950594331931608,0.70366095645832,-0.135092664046071,0.892538610252111,NA
"OTU_372",1.29444609852723,-0.56083627279919,0.613763642857047,-0.913765876043942,0.360839880635115,NA
"OTU_1204",1.9676009852751,0.0438608758083112,0.739067543909043,0.0593462345489076,0.952676336138624,0.980587264520361
"OTU_498",1.3264071490617,-0.658756337962651,0.610433718098433,-1.07916112500264,0.28051590630964,NA
"OTU_218",3.94956626080596,-0.329355736613148,0.819960665104385,-0.401672605320915,0.687924988179455,0.980587264520361
"OTU_949",1.18121598438923,0.0477867150973074,0.657550889846768,0.0726737897175432,0.942065706158334,NA
"OTU_481",1.68433062934411,0.756397710663433,0.596559747768041,1.26793286589215,0.204821926039238,0.430962293372404
"OTU_1376",1.35060250282402,-0.745796899039466,0.608013486648827,-1.22661242787567,0.219968295894622,NA
"OTU_143",3.50769316406947,-1.5045857956501,0.770856773900595,-1.95183573212542,0.0509577104825328,0.158205915102747
"OTU_502",1.40230432549253,-0.225764605921339,0.649017498146817,-0.347855961612714,0.727948359712731,NA
"OTU_821",1.18029020697132,0.0477877178074029,0.65750176504009,0.0726807445216351,0.942060171663404,NA
"OTU_875",2.30776075160127,-0.536122044923509,0.753958284533181,-0.711076535561186,0.477036809528224,0.793575253233868
"OTU_1236",1.4017859956179,0.0465394506528991,0.668148100974236,0.0696543933673377,0.944468742386396,NA
"OTU_601",1.23753162346157,0.0474473105812253,0.659467906718891,0.0719478690286751,0.942643394754405,NA
"OTU_595",2.25008088300991,-0.88170514452966,0.734424411484162,-1.20053899454113,0.229930077688535,0.474064330060531
"OTU_838",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_1130",1.50643467549584,0.0458589427666613,0.694808581439162,0.066002268814345,0.94737601914279,NA
"OTU_692",1.98991228587917,0.0426798770137042,0.758046305423342,0.0563024668920047,0.955100853658514,0.980587264520361
"OTU_1439",1.70300230930369,0.0447802415532793,0.725382065950837,0.0617333177304031,0.950775206848145,0.980587264520361
"OTU_1316",1.1239391765064,-0.0956549896425568,0.66964726678265,-0.142843843897304,0.88641350968646,NA
"OTU_739",5.57676143974295,-1.35861466460061,0.705586799545562,-1.92551032059505,0.0541655460616826,0.162496638185048
"OTU_948",1.38210924087659,-0.0972412227734515,0.593845686117383,-0.16374830203655,0.86992929118897,NA
"OTU_119",9.12249219289839,-2.72282184178371,0.836020473411672,-3.25688416537491,0.00112642389959743,0.00970178003846817
"OTU_931",1.6312253072555,0.0451054841068002,0.693952828250074,0.064997910910662,0.948175663590986,0.980587264520361
"OTU_987",1.23747258283112,-0.0963690796808059,0.645951668457553,-0.149189303761569,0.881404259899888,NA
"OTU_1212",1.5803736491627,0.0453769330624832,0.691252844298602,0.0656444793489799,0.947660876060647,NA
"OTU_980",2.07780052095326,-0.336887101428037,0.729642372900753,-0.461715374463128,0.644285444273348,0.974641436946084
"OTU_657",2.24299023693206,0.227079685395174,0.613687176581022,0.370025143201268,0.711363756371299,0.980587264520361
"OTU_371",2.42686404831192,-1.44321477054526,0.712398007065008,-2.02585458722874,0.0427796881179968,0.141890394130499
"OTU_759",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_924",2.08618454831257,0.0433347513140407,0.751523100341496,0.0576625672508925,0.954017411065989,0.980587264520361
"OTU_435",1.65710517492922,-1.03572969696494,0.66334767746542,-1.56136778969718,0.118436997228302,0.287478893272333
"OTU_730",1.23874450240524,0.047477156358356,0.660289341544724,0.0719035631368588,0.942678654418813,NA
"OTU_365",1.44953733051278,1.00802515444581,0.619988388095455,1.62587747416104,0.103975722935418,NA
"OTU_508",2.29665286329026,-1.99271493041558,0.664651937564429,-2.99813303443866,0.00271639069938983,0.0185968286342842
"OTU_600",1.93948449487754,1.19258577798211,0.616283550083815,1.93512511865668,0.052974943807634,0.16087544062657
"OTU_579",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_556",1.15232496910243,0.0479719841116242,0.657146012970842,0.0730004948135517,0.94180572375865,NA
"OTU_891",1.94038113912024,-1.5459535664625,0.658714511034174,-2.34692501920957,0.0189290636197258,0.082853442401095
"OTU_603",5.91723809945176,0.029915046094426,0.895904737160468,0.0333908783530271,0.973362883627938,0.980587264520361
"OTU_645",1.71093772612944,-0.0947551374771718,0.736240270121694,-0.128701378235545,0.897593944807277,0.980587264520361
"OTU_941",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_1017",1.66151499774105,0.0450444050669963,0.718047233453465,0.0627318134078091,0.949980063839452,0.980587264520361
"OTU_570",2.27946203021973,-1.47510870332569,0.731217314025779,-2.01733284350771,0.0436607903618755,0.143918901563219
"OTU_853",2.7090964872729,-1.69827665464614,0.715211359796169,-2.37451017994197,0.0175722516491619,0.0798024063085936
"OTU_473",1.43003251673366,0.0463014974985702,0.670700210549696,0.06903456532483,0.94496210596875,NA
"OTU_381",4.13791181242121,0.0337569977861691,0.879358883040323,0.0383881921672942,0.969378175329386,0.980587264520361
"OTU_827",1.85424868897388,0.0435017403016477,0.741502810323906,0.0586669931603429,0.953217349679743,0.980587264520361
"OTU_1251",1.32097217389114,-0.226340734210535,0.639756361975567,-0.35379208033445,0.723494709114841,NA
"OTU_388",4.6158611339917,-1.89034157774037,0.820739601092377,-2.30321721435689,0.0212666247464094,0.0873567508814048
"OTU_921",1.74207265813639,0.0442975531560454,0.724896635165751,0.0611087857317983,0.95127257222733,0.980587264520361
"OTU_211",3.63742662949246,0.0352502271996743,0.859614806267821,0.0410070033027,0.967290312731815,0.980587264520361
"OTU_960",1.5219479586114,0.294287352863672,0.65862750110999,0.446819108475895,0.655005673332432,NA
"OTU_611",1.5490228247872,-0.224882692166184,0.664288527089338,-0.338531651527289,0.734962579132226,NA
"OTU_1553",1.7255849566605,0.0446955398172991,0.721088568762011,0.0619834258280281,0.950576030893034,0.980587264520361
"OTU_1000",1.6346557235116,-0.0969823022323464,0.585548506008456,-0.165626419053567,0.868450955043637,0.980587264520361
"OTU_914",1.73741091167349,-0.644684008633513,0.659996821953543,-0.976798655977304,0.328668841582487,0.609406810434195
"OTU_1452",1.32050932461874,0.0469796906006358,0.665266483964915,0.0706178527447256,0.943701901449473,NA
"OTU_1043",1.51940674074221,-1.11947581481618,0.613144977579691,-1.82579301103494,0.0678814464648107,NA
"OTU_303",22.242975512743,-5.12220053829564,0.871599031897727,-5.87678548373684,4.1830970704487e-09,2.79221729452451e-07
"OTU_503",4.10284055383764,-1.1195352980083,0.803665021595448,-1.39303723308223,0.163608531815064,0.367088050374976
"OTU_1096",1.82266327017205,0.0436411503347638,0.732410289333809,0.0595856598006825,0.952485639895392,0.980587264520361
"OTU_1001",2.07930699610344,-0.0955534655534861,0.72490291334319,-0.131815535287066,0.895130198394446,0.980587264520361
"OTU_564",3.07864097708196,-0.216360650822641,0.82462622557328,-0.262374205564742,0.793032957247628,0.980587264520361
"OTU_1503",1.37741118485505,0.0466828671044193,0.665708018889092,0.0701251386190629,0.94409405822705,NA
"OTU_934",2.36321730969346,0.041461107849364,0.764388272917761,0.0542408999697261,0.956743235165418,0.980587264520361
"OTU_910",2.6566827491835,-0.943314159289598,0.737431281801012,-1.27918923779008,0.20083042478735,0.428973787345779
"OTU_272",1.99101458139122,0.114462772605755,0.661665726713238,0.172991841627248,0.862657840381485,0.980587264520361
"OTU_1107",1.41440277005666,0.0465428517026163,0.679129567666928,0.0685330957721498,0.945361275382369,NA
"OTU_621",9.34428571798091,-3.55127533177991,0.851221452676955,-4.171975836149,3.01969666812847e-05,0.000520167103477614
"OTU_820",1.94003383127578,0.0427090304778155,0.755302909073163,0.0565455659772634,0.95490719716675,0.980587264520361
"OTU_1076",4.98108167368216,-1.7377914966107,0.779152518792698,-2.23036113558795,0.0257234775169697,0.101750644400458
"OTU_901",1.90624523777749,1.45244546654488,0.656115123341351,2.21370520945793,0.0268490643472414,0.104652557382678
"OTU_116",77.3917822434132,-5.48837661730826,0.978561256363365,-5.60861834823172,2.03948212543565e-08,1.21009272775849e-06
"OTU_647",1.79828553779968,0.0438998387839548,0.733250961737431,0.0598701414314338,0.952259060907252,0.980587264520361
"OTU_688",2.00875488253593,-0.810045195056706,0.701643622348612,-1.15449662657125,0.248296620805449,0.498503453446302
"OTU_1027",2.35962669015667,-1.15130265038692,0.712742971769088,-1.6153125263786,0.106243032335196,0.263878043102302
"OTU_1185",2.95551134113362,-1.6588015804234,0.745114575110861,-2.22623692494083,0.0259983158639512,0.102081622583456
"OTU_710",1.15311150126094,0.047974890002711,0.656817195395646,0.0730414647165448,0.941773121540112,NA
"OTU_1463",1.34812217758225,0.04687287919443,0.670340441959697,0.0699239912445087,0.94425415761098,NA
"OTU_1141",1.57205451848164,-0.342088358927238,0.667136083957359,-0.512771482690633,0.608111180098081,NA
"OTU_562",1.15232496910243,0.0479719841116242,0.657146012970842,0.0730004948135517,0.94180572375865,NA
"OTU_470",7.45380873663613,-1.54315152705889,0.785897249951041,-1.96355379428421,0.0495818602566983,0.154834581152496
"OTU_769",1.94094363669364,0.284456144321079,0.732408846383831,0.388384364451006,0.697731613252834,0.980587264520361
